index,시도,idx,name,address,latitude,longitude,input_wastes
651,강원특별자치도,973,양양군청소년수련관,"강원특별자치도 양양군 양양읍 복개길 23-2""",38.07299599295967,128.6176780107364,"['캔', '투명 페트']"
79,강원특별자치도,121,박수근광장,"강원특별자치도 양구군 양구읍 상리 206-64""",38.1042428757915,127.987807043667,"['캔', '투명 페트']"
411,강원특별자치도,708,도계작은영화관,"강원특별자치도 삼척시 도계읍 전두리 58-8""",37.2296399384203,129.04310540328348,"['캔', '투명 페트']"
412,강원특별자치도,709,사직동 공영주차장,"강원특별자치도 삼척시 사직동 302-1""",37.433998718858206,129.1683949432682,"['캔', '투명 페트']"
429,강원특별자치도,730,효자2동행정복지센터,"강원특별자치도 춘천시 효자동 148-31""",37.87228603985787,127.73643377909475,['투명 페트']
431,강원특별자치도,732,교동행정복지센터,"강원특별자치도 춘천시 교동 96-2""",37.88029617717871,127.73629472595027,['투명 페트']
432,강원특별자치도,733,후평1동행정복지센터,"강원특별자치도 춘천시 후평동 713-5""",37.88599660110046,127.74527497388787,['투명 페트']
433,강원특별자치도,734,후평2동행정복지센터,"강원특별자치도 춘천시 후평동 792-1""",37.87747255918185,127.7507897644314,['투명 페트']
434,강원특별자치도,735,동면행정복지센터,"강원특별자치도 춘천시 동면 지내리 209-26""",37.90997676381025,127.78142699160593,['투명 페트']
472,강원특별자치도,778,속초시청,"강원특별자치도 속초시 중앙로 183""",38.20743909910977,128.59198870221692,['투명 페트']
473,강원특별자치도,779,노학동행정복지센터,"강원특별자치도 속초시 동해대로 4245""",38.19708179363344,128.57631591148967,['투명 페트']
80,강원특별자치도,122,원주시청 어린이집 맞은편 야외화장실 옆,"강원특별자치도 원주시 무실동 1""",37.33976658303866,127.91878003912272,"['캔', '투명 페트']"
474,강원특별자치도,780,속초시립도서관,"강원특별자치도 속초시 조양로 89""",38.18669022166711,128.59088634747104,['투명 페트']
476,강원특별자치도,782,속초해수욕장제2공영주차장,"강원특별자치도 속초시 조양동 1450-4""",38.18965079560362,128.60286953168742,['투명 페트']
62,강원특별자치도,95,남양동행정복지센터,"강원특별자치도 삼척시 남양길 11""",37.4425644575852,129.168465969137,"['캔', '투명 페트']"
61,강원특별자치도,94,성내동행정복지센터,"강원특별자치도 삼척시 대학로 57""",37.44621529598136,129.1629287958522,"['캔', '투명 페트']"
60,강원특별자치도,93,홈플러스삼척점,"강원특별자치도 삼척시 중앙로 258 홈플러스""",37.4464341,129.1683278,"['캔', '투명 페트']"
59,강원특별자치도,92,삼척시청별관주차장,"강원특별자치도 삼척시 교동 695""",37.4489282,129.1642743,"['캔', '투명 페트']"
58,강원특별자치도,91,정라동행정복지센터,"강원특별자치도 삼척시 새천년도로 16""",37.4360724,129.1845269,"['캔', '투명 페트']"
57,강원특별자치도,90,평생학습관,"강원특별자치도 삼척시 청석로3길 16-41""",37.4490586,129.178091,"['캔', '투명 페트']"
56,강원특별자치도,89,신북읍행정복지센터,"강원특별자치도 춘천시 신북읍 율문길 75""",37.9258827,127.7462326,"['캔', '투명 페트']"
55,강원특별자치도,88,강남동행정복지관,"강원특별자치도 춘천시 온의동 6-37""",37.8680384,127.7193904,"['캔', '투명 페트']"
487,강원특별자치도,793,국토정중앙면사무소 옆,"강원특별자치도 양구군 국토정중앙면 용하리 416-1""",38.10832567285448,128.03459351076413,['투명 페트']
475,강원특별자치도,781,엑스포제3공영주차장,"강원특별자치도 속초시 조양동 1559-4""",38.19126064704305,128.58515038881816,['투명 페트']
52,강원특별자치도,84,석사공원,"강원특별자치도 춘천시 석사동 731""",37.8665881,127.7544093,"['캔', '투명 페트']"
81,강원특별자치도,123,원주시립중앙도서관,"강원특별자치도 원주시 단구동 1703""",37.32609820598522,127.953535566865,"['캔', '투명 페트']"
83,강원특별자치도,125,기후변화홍보관,"강원특별자치도 원주시 행구동 1029""",37.34261439191699,127.99660435694028,"['캔', '투명 페트']"
183,강원특별자치도,255,구름다리,"강원특별자치도 삼척시 교동 728-2""",37.44691968837312,129.17155032703874,"['캔', '투명 페트']"
184,강원특별자치도,256,봉황공원,"강원특별자치도 삼척시 남양동 339-2""",37.4414578621754,129.17010443184896,"['캔', '투명 페트']"
226,강원특별자치도,300,삼척 문화공원,"강원특별자치도 삼척시 성남동 199-5""",37.43822775492686,129.15882655074117,"['캔', '투명 페트']"
227,강원특별자치도,301,도계공영주차장,"강원특별자치도 삼척시 도계읍 강원남부로 1488""",37.23734739621965,129.0437388368164,"['캔', '투명 페트']"
248,강원특별자치도,523,하나로마트 갈마로점 입구,"강원특별자치도 홍천군 홍천읍 갈마곡리 23-33""",37.699549168057885,127.9031242474302,"['캔', '투명 페트']"
249,강원특별자치도,524,홍천군 종합사회복지관 입구,"강원특별자치도 홍천군 홍천읍 진리 10-35""",37.69156487765617,127.89153387050412,"['캔', '투명 페트']"
250,강원특별자치도,525,연봉도서관 입구,"강원특별자치도 홍천군 홍천읍 연봉리 200""",37.682054806178336,127.8747643218552,['투명 페트']
272,강원특별자치도,552,동면사무소,"강원특별자치도 양구군 동면 금강산로 1693""",38.20232927544858,128.0434972965904,"['캔', '투명 페트']"
273,강원특별자치도,553,국토정중앙면사무소 헬스장,"강원특별자치도 양구군 국토정중앙면 삼팔선로 15""",38.10825488465171,128.0347036783162,"['캔', '투명 페트']"
278,강원특별자치도,563,사내청소년문화의집,"강원특별자치도 화천군 사내면 문화마을1길 44""",38.0695154588224,127.52365942401698,['투명 페트']
82,강원특별자치도,124,젊음의광장,"강원특별자치도 원주시 단구로 170""",37.33541814369496,127.94663483283344,"['캔', '투명 페트']"
279,강원특별자치도,564,간동면사무소,"강원특별자치도 화천군 간동면 유촌리 614-1""",38.05522567858221,127.7895999734032,['투명 페트']
348,강원특별자치도,638,태백문화예술회관,"강원특별자치도 태백시 고원로 203""",37.17210116095071,128.98849269959786,"['캔', '투명 페트']"
349,강원특별자치도,639,태백종합운동장,"강원특별자치도 태백시 연화산길 10""",37.1366814426545,129.00149313343562,"['캔', '투명 페트']"
350,강원특별자치도,640,쇠바우골탄광문화장터,"강원특별자치도 태백시 동태백로 434""",37.115055691510136,129.03727643909966,"['캔', '투명 페트']"
93,강원특별자치도,138,퇴계동행정복지센터,"강원특별자치도 춘천시 퇴계로 46""",37.864489878019,127.726200566684,"['캔', '투명 페트']"
92,강원특별자치도,137,근화동행정복지센터,"강원특별자치도 춘천시 영서로 2487""",37.88071481861263,127.71217875808208,"['캔', '투명 페트']"
91,강원특별자치도,136,소양동행정복지센터,"강원특별자치도 춘천시 금강로 17""",37.8822401631646,127.724715265465,"['캔', '투명 페트']"
90,강원특별자치도,135,후평3동행정복지센터,"강원특별자치도 춘천시 후만로 83""",37.87651827786371,127.7538517493855,"['캔', '투명 페트']"
89,강원특별자치도,134,석사동행정복지센터,"강원특별자치도 춘천시 후석로 48""",37.85852767425313,127.74235406232064,"['캔', '투명 페트']"
409,강원특별자치도,706,근덕면 행정복지센터,"강원특별자치도 삼척시 근덕면 삼척로 3639""",37.37946260565106,129.22587672659037,"['캔', '투명 페트']"
84,강원특별자치도,127,자원순환교실,"강원특별자치도 삼척시 미로면 강원남부로 3920""",37.411284842501225,129.10683370545314,"['캔', '투명 페트']"
347,강원특별자치도,637,태백산소드림도서관,"강원특별자치도 태백시 황지동 274-7""",37.17969844278475,128.98497917972787,"['캔', '투명 페트']"
51,강원특별자치도,83,한림대,"강원특별자치도 춘천시 한림대학길 1""",37.886586,127.7401306,"['캔', '투명 페트']"
410,강원특별자치도,707,원덕읍 행정복지센터,"강원특별자치도 삼척시 원덕읍 호산리 244-3""",37.17703813427566,129.33532349673516,"['캔', '투명 페트']"
580,강원특별자치도,889,원주의료기기테크노밸리,"강원특별자치도 원주시 지정면 기업도시로 200""",37.37186610943613,127.87400561660388,['투명 페트']
596,강원특별자치도,906,인제상남면행정복지센터,"강원특별자치도 인제군 상남면 상남로38번길 10""",37.87406168975858,128.25989925494258,['투명 페트']
595,강원특별자치도,905,현5리경로당,"강원특별자치도 인제군 기린면 현리 774-3""",37.94767575797009,128.31503752607793,['투명 페트']
594,강원특별자치도,904,인제북면행정복지센터,"강원특별자치도 인제군 북면 금강로 55""",38.1245840279046,128.2040798740036,['투명 페트']
634,강원특별자치도,952,DMZ시네마,"강원특별자치도 화천군 상서면 산양리 737""",38.20981667839885,127.66277536530872,"['캔', '투명 페트']"
593,강원특별자치도,903,서화면행정복지센터,"강원특별자치도 인제군 서화면 천도리 702-5""",38.21810269899792,128.20794332145005,['투명 페트']
579,강원특별자치도,888,원주문막생활체육시설,"강원특별자치도 원주시 문막읍 문막리 750""",37.31176616531787,127.82356289680082,['투명 페트']
24,강원특별자치도,42,동내면사무소,"강원특별자치도 춘천시 동내면 동내로 78""",37.8478551,127.7611148,"['캔', '투명 페트']"
25,강원특별자치도,43,효자1동주민센터,"강원특별자치도 춘천시 효자상길 9""",37.8721719,127.7275698,"['캔', '투명 페트']"
26,강원특별자치도,44,춘천시청,"강원특별자치도 춘천시 시청길 11""",37.8805675277616,127.7296109831504,"['캔', '투명 페트']"
27,강원특별자치도,45,신사우동주민센터,"강원특별자치도 춘천시 사우4길 28""",37.9059423,127.7278715,"['캔', '투명 페트']"
28,강원특별자치도,46,약사명동주민센터,"강원특별자치도 춘천시 망대길 9""",37.8765662,127.7248152,"['캔', '투명 페트']"
578,강원특별자치도,887,상지대학교 동악관,"강원특별자치도 원주시 상지대길 83""",37.37000434358833,127.92740097448952,['투명 페트']
633,강원특별자치도,951,풍산1리경로당,"강원특별자치도 화천군 화천읍 풍산리 761-6""",38.1460026049682,127.74111076337697,['투명 페트']
577,강원특별자치도,886,태장2동 행정복지센터,"강원특별자치도 원주시 흥양로50번길 1""",37.38240227146001,127.95286778804038,['투명 페트']
576,강원특별자치도,885,원주동부복합체육센터,"강원특별자치도 원주시 건강로 73""",37.32035886772736,127.98973889039314,['투명 페트']
632,강원특별자치도,950,용신밥상 옆,"강원특별자치도 화천군 화천읍 신읍리 589-10""",38.115890867560886,127.69951014187806,['투명 페트']
527,강원특별자치도,834,구문소동행정복지센터,"강원특별자치도 태백시 장성동 99-42""",37.100111710300006,129.0220267858398,['투명 페트']
536,강원특별자치도,843,철원 서면사무소,"강원특별자치도 철원군 서면 신술2길 40""",38.16468131694298,127.41578581147904,['투명 페트']
528,강원특별자치도,835,장성동주민센터,"강원특별자치도 태백시 장성동 170-142""",37.10045421336464,129.0085052869527,['투명 페트']
529,강원특별자치도,836,상장동행정복지센터,"강원특별자치도 태백시 태백로 1182""",37.15338706961255,128.9909033870489,['투명 페트']
530,강원특별자치도,837,통리장공영주차장,"강원특별자치도 태백시 통동 산 51-13""",37.1681829226084,129.03657182074394,['투명 페트']
532,강원특별자치도,839,화촌면행정복지센터,"강원특별자치도 홍천군 화촌면 성산로 143""",37.77101095670267,127.96709727105092,"['캔', '투명 페트']"
531,강원특별자치도,838,홍천남면행정복지센터,"강원특별자치도 홍천군 남면 양덕원리 349-17""",37.61794715324621,127.767308499398,"['캔', '투명 페트']"
533,강원특별자치도,840,동송읍행정복지센터,"강원특별자치도 철원군 동송읍 이평로 141""",38.2076467049322,127.2084392552458,['투명 페트']
534,강원특별자치도,841,철원읍행정복지센터,"강원특별자치도 철원군 철원읍 화지로11번길 40""",38.21587949647989,127.21421783762705,['투명 페트']
535,강원특별자치도,842,철원군청,"강원특별자치도 철원군 갈말읍 삼부연로 51""",38.14662989254428,127.31250929641983,['투명 페트']
513,강원특별자치도,820,현북면사무소,"강원특별자치도 양양군 현북면 하조대1길 41-8""",38.01906521275921,128.7232311376125,"['캔', '투명 페트']"
195,경기도,268,충훈어린이공원,"경기도 안양시 만안구 석수로178번길 28""",37.4063784906638,126.89711725353,"['캔', '투명 페트']"
197,경기도,270,안양2동 행정복지센터,"경기도 안양시 만안구 안양동 842-2""",37.40530770952167,126.91796084741766,['투명 페트']
222,경기도,296,수노을공원 주차장 입구,"경기도 화성시 새솔동 83""",37.28368061241149,126.81767297259849,"['캔', '투명 페트']"
194,경기도,267,꽃메산어린이공원,"경기도 안양시 만안구 석수동 610-10""",37.407617905391085,126.89928195061675,"['캔', '투명 페트']"
221,경기도,295,송린이음터 도서관,"경기도 화성시 수노을2로 150""",37.27744375041056,126.82249873722384,"['캔', '투명 페트']"
196,경기도,269,친목마을,"경기도 안양시 만안구 박달동 920-1""",37.40711396100653,126.88514413335872,"['캔', '투명 페트']"
223,경기도,297,비봉체육공원 화성야구장,"경기도 화성시 새솔동 167""",37.26304606100333,126.84566672243628,"['캔', '투명 페트']"
218,경기도,292,수노을공원 공용화장실,"경기도 화성시 꽃내음1길 30""",37.28226368160967,126.81618510202752,"['캔', '투명 페트']"
198,경기도,271,금강펜테리움,"경기도 안양시 동안구 학의로 282""",37.40116964016302,126.96996618202036,"['캔', '투명 페트']"
219,경기도,293,해오름공원,"경기도 화성시 새솔동 15""",37.28551054454761,126.82116717575204,"['캔', '투명 페트']"
199,경기도,272,센트럴타워,"경기도 안양시 만안구 안양동 1403""",37.39591365297655,126.93060829268164,"['캔', '투명 페트']"
200,경기도,274,만안구청,"경기도 안양시 만안구 안양로 128""",37.386235639766745,126.932723143,"['캔', '투명 페트']"
201,경기도,275,꽃동산공원,"경기도 안양시 만안구 박달동 94-114""",37.40134266971889,126.9109741121764,"['캔', '투명 페트']"
217,경기도,291,수노을공원 농구장,"경기도 화성시 새솔동 97""",37.28076520412963,126.81731635243978,"['캔', '투명 페트']"
220,경기도,294,새솔동 행정복지센터,"경기도 화성시 새솔동 98""",37.28117275038289,126.81866850217013,"['캔', '투명 페트']"
216,경기도,290,가온공원,"경기도 화성시 새솔동 114""",37.27801917476658,126.82018418582884,"['캔', '투명 페트']"
498,경기도,804,관양1동행정복지센터,"경기도 안양시 동안구 관평로358번길 46""",37.406314253608016,126.96145627135154,"['캔', '투명 페트']"
192,경기도,265,노송공원,"경기도 안양시 만안구 안양동 521-1""",37.38631101652085,126.93062843518884,"['캔', '투명 페트']"
163,경기도,219,롯데마트 시흥배곧점 1층,"경기도 시흥시 서울대학로278번길 67""",37.36878540957944,126.73146317267782,['투명 페트']
164,경기도,220,롯데마트 영통점 지하2층,"경기도 수원시 영통구 봉영로 1579""",37.25292507243592,127.07180216999024,['투명 페트']
165,경기도,221,롯데마트 안산점 1층,"경기도 안산시 상록구 항가울로 422""",37.31801041954781,126.84650206924374,['투명 페트']
166,경기도,222,롯데마트 상록점 1층,"경기도 안산시 상록구 반석로 20""",37.296611997867416,126.86207596279132,['투명 페트']
167,경기도,223,롯데마트 광교점 지하1층,"경기도 수원시 영통구 센트럴타운로 85""",37.2907135761798,127.049404741773,['투명 페트']
174,경기도,230,NS홈쇼핑,"경기도 성남시 분당구 판교로228번길 15""",37.401816825517095,127.10160817258252,"['캔', '투명 페트']"
175,경기도,231,판교환경생태학습원,"경기도 성남시 분당구 대왕판교로645번길 21""",37.3995911866032,127.103817633248,"['캔', '투명 페트']"
182,경기도,254,설봉공원,"경기도 이천시 관고동 356""",37.27896320024419,127.4280370817135,"['캔', '투명 페트']"
193,경기도,266,종합운동장 수영장,"경기도 안양시 동안구 평촌대로 389""",37.40652133895941,126.94914472869866,"['캔', '투명 페트']"
648,경기도,966,송부동행정복지센터,"경기도 군포시 송부로74번길 3-32""",37.31627880086569,126.92369557084989,['투명 페트']
185,경기도,257,호계3동 행정복지센터,"경기도 안양시 동안구 호계동 764-5""",37.36766621267882,126.95879489670394,"['캔', '투명 페트']"
224,경기도,298,비봉실내체육관,"경기도 화성시 비봉면 삼화리 4-8""",37.25723734484444,126.84975360365549,"['캔', '투명 페트']"
186,경기도,258,농수산물센터 서문,"경기도 안양시 동안구 흥안대로 313""",37.381824562468765,126.96949402316228,"['캔', '투명 페트']"
187,경기도,259,농수산물센터 동문,"경기도 안양시 동안구 흥안대로 313""",37.38184061625652,126.9706231360306,"['캔', '투명 페트']"
188,경기도,260,동안구청,"경기도 안양시 동안구 비산동 1111""",37.39191193925903,126.9507101695266,"['캔', '투명 페트']"
189,경기도,261,아르떼웨딩홀,"경기도 안양시 동안구 관양동 1753""",37.39648280379856,126.96446817146034,"['캔', '투명 페트']"
190,경기도,263,안양9동 꿈나눔터,"경기도 안양시 만안구 병목안로142번길 8""",37.39120695274017,126.90903530384784,"['캔', '투명 페트']"
191,경기도,264,갈뫼어린이공원,"경기도 안양시 만안구 석수동 295-1""",37.410627547171,126.90785686056483,"['캔', '투명 페트']"
647,경기도,965,대야동행정복지센터,"경기도 군포시 대야2로 139""",37.33025727327227,126.9155150269904,['투명 페트']
646,경기도,964,군포2동행정복지센터,"경기도 군포시 고산로 263""",37.346447251136816,126.94309089141996,['투명 페트']
635,경기도,953,금정역7번출구,"경기도 군포시 산본동 100""",37.372651073854456,126.9424529848105,['투명 페트']
229,경기도,304,미사1동 행정복지센터,"경기도 하남시 미사강변남로 59""",37.5603159330941,127.188807992732,['투명 페트']
602,경기도,912,북한산국립공원 오봉탐방지원센터,"경기도 양주시 장흥면 울대리 산 69-2""",37.7122774946287,126.98204413110476,['투명 페트']
403,경기도,698,수지구청,"경기도 용인시 수지구 풍덕천동 791""",37.32261971697652,127.09787418230596,['투명 페트']
404,경기도,699,동백2동행정복지센터,"경기도 용인시 기흥구 동백중앙로 214""",37.27252646319501,127.15146345007648,['투명 페트']
408,경기도,705,백마고등학교(포인트적립불가),"경기도 고양시 일산동구 백석로 155""",37.65206208094053,126.79386569625932,"['캔', '투명 페트']"
162,경기도,218,롯데마트 오산점 1층,"경기도 오산시 경기대로 271""",37.1494205306333,127.073027965952,['투명 페트']
414,경기도,712,성남동행정복지센터,"경기도 성남시 중원구 광명로 91""",37.43516366345636,127.13907051266769,['투명 페트']
420,경기도,721,덕풍2동행정복지센터,"경기도 하남시 덕풍동 693""",37.54233106885146,127.19792522296925,['투명 페트']
424,경기도,725,덕풍동 도시재생 현장지원센터,"경기도 하남시 하남대로833번길 28""",37.54159703465373,127.20437296016696,['투명 페트']
547,경기도,854,회천3동행정복지센터,"경기도 양주시 덕정동 206-6""",37.837607751537504,127.06860772942126,['투명 페트']
546,경기도,853,양주2동행정복지센터,"경기도 양주시 고읍로 77""",37.79684088658652,127.08054002619454,['투명 페트']
526,경기도,833,흥선동 에코리움,"경기도 의정부시 가능동 678""",37.74690312346038,127.03277982881131,['투명 페트']
518,경기도,825,청목초등학교(포인트 적립 불가),"경기도 화성시 동탄순환대로21길 10""",37.1959423004088,127.11752844435937,"['캔', '투명 페트']"
509,경기도,816,신성중학교(포인트 적립 불가),"경기도 안양시 만안구 소곡로 93""",37.384468324918814,126.91978738777333,"['캔', '투명 페트']"
507,경기도,814,송산사지근린공원,"경기도 의정부시 민락동 878""",37.74851432660562,127.10979323314184,['투명 페트']
495,경기도,801,양주시 스마트그린포트,"경기도 양주시 옥정동 975-1""",37.837490103670085,127.0895190671872,['투명 페트']
603,경기도,914,관곡어린이공원(제47호),"경기도 용인시 기흥구 구갈동 407-1""",37.274918681706616,127.1108352501852,['투명 페트']
389,경기도,683,중앙예닮학교,"경기도 용인시 수지구 포은대로 91-19""",37.30240646041947,127.07050130809624,"['캔', '투명 페트']"
604,경기도,915,양주시남면행정복지센터,"경기도 양주시 남면 개나리17길 6""",37.89807018254881,126.9768657198717,['투명 페트']
605,경기도,916,백석읍행정복지센터,"경기도 양주시 백석읍 중앙로223번길 46""",37.79470519915461,126.98535368277952,['투명 페트']
230,경기도,305,수내1동 행정복지센터,"경기도 성남시 분당구 내정로173번길 21""",37.37536314638901,127.11820014581951,['투명 페트']
239,경기도,514,오산근린공원,"경기도 오산시 오산천로 265""",37.155475338326525,127.06980177742464,"['캔', '투명 페트']"
240,경기도,515,오산대 맞은편 탄천 화장실 옆,"경기도 오산시 청학동 33-4""",37.15259796274242,127.06309557976076,"['캔', '투명 페트']"
246,경기도,521,회천2동 주민센터 입구,"경기도 양주시 덕계동 467-8""",37.82167384384154,127.04662687083834,['투명 페트']
247,경기도,522,광적면 행정복지센터 근처 쉼터,"경기도 양주시 광적면 가납리 848-5""",37.82499073553629,126.98390234655255,['투명 페트']
644,경기도,962,군포시민체육광장,"경기도 군포시 산본로 267""",37.35518438629581,126.93745762751868,['투명 페트']
643,경기도,961,재궁동 행정복지센터,"경기도 군포시 금정동 850-4""",37.35845376833235,126.93919039676769,['투명 페트']
645,경기도,963,1.2대야송부행정복지센터,"경기도 군포시 군포로 531""",37.353467440404735,126.94558564983204,['투명 페트']
638,경기도,956,궁내동행정복지센터,"경기도 군포시 산본동 1148-7""",37.35963978722517,126.92198673346444,['투명 페트']
637,경기도,955,군포시다함께돌봄센터 광정동점,"경기도 군포시 광정로 104""",37.36190291457972,126.92798124901331,['투명 페트']
636,경기도,954,군포시청,"경기도 군포시 청백리길 6""",37.36122047925793,126.9359766993556,['투명 페트']
496,경기도,802,양주1동행정복지센터,"경기도 양주시 외미로64번길 45""",37.7733608727326,127.0439319915168,['투명 페트']
280,경기도,565,신갈동주민자치센터,"경기도 용인시 기흥구 신갈로58번길 9""",37.27224629818964,127.10680340979432,['투명 페트']
324,경기도,613,성남시여성복지회관,"경기도 성남시 수정구 산성대로475번길 7""",37.45403834198146,127.15989553312257,['투명 페트']
326,경기도,615,성남종합운동장,"경기도 성남시 중원구 제일로 60""",37.43260963190999,127.13877484304906,['투명 페트']
336,경기도,625,학운공원,"경기도 안양시 동안구 비산동 1100""",37.39897905308918,126.94745011416148,"['캔', '투명 페트']"
261,경기도,539,Circle(SK가스 충전소),"경기도 성남시 분당구 대왕판교로 131""",37.355141838092486,127.10122918298748,"['캔', '투명 페트']"
158,경기도,214,롯데마트 이천점 정문,"경기도 이천시 안흥동 474""",37.27419452816988,127.45461064228596,['투명 페트']
325,경기도,614,신흥3동행정복지센터,"경기도 성남시 수정구 공원로349번길 8""",37.44345220128066,127.1489680835139,['투명 페트']
22,경기도,40,이수흥공원,"경기도 이천시 창전동""",37.2823774,127.4420097,"['캔', '투명 페트']"
109,경기도,156,중앙공원 음수대,"경기도 안양시 동안구 평촌동 895""",37.38946413010487,126.9584498456565,"['캔', '투명 페트']"
110,경기도,157,중앙공원 화장실,"경기도 안양시 동안구 평촌동 895""",37.38921153298837,126.95757483191429,"['캔', '투명 페트']"
111,경기도,158,동안청소년수련관,"경기도 안양시 동안구 비산동 1126""",37.39167241727149,126.94894020072968,"['캔', '투명 페트']"
112,경기도,159,평촌미관광장,"경기도 안양시 동안구 관양동 1608-1""",37.394214217439306,126.96360250079702,"['캔', '투명 페트']"
113,경기도,160,종합운동장 빙상장 입구,"경기도 안양시 동안구 평촌대로 389""",37.40423488688662,126.94888367568242,"['캔', '투명 페트']"
114,경기도,161,안양시청,"경기도 안양시 동안구 관양동 1590""",37.39446646506174,126.95679547062086,"['캔', '투명 페트']"
115,경기도,162,어린이교통공원,"경기도 안양시 동안구 호계동 1112""",37.37987183489852,126.96250292529076,"['캔', '투명 페트']"
116,경기도,163,석수역,"경기도 안양시 만안구 석수동 424-1""",37.43361467664962,126.90214531101353,"['캔', '투명 페트']"
117,경기도,164,신기어린이공원,"경기도 안양시 동안구 동안로 26""",37.38194922989505,126.95742649219494,"['캔', '투명 페트']"
118,경기도,165,관악역,"경기도 안양시 만안구 석수동 104-240""",37.41905757584296,126.90914566225425,"['캔', '투명 페트']"
119,경기도,166,안양3동 행정복지센터,"경기도 안양시 만안구 안양동 1195-1""",37.39602501251548,126.9148765968536,"['캔', '투명 페트']"
120,경기도,167,명학공원,"경기도 안양시 만안구 안양동 572""",37.384124835573424,126.9324483863033,"['캔', '투명 페트']"
121,경기도,168,박달2동 행정복지센터,"경기도 안양시 만안구 박달동 141-2""",37.40216897496318,126.90470483161654,"['캔', '투명 페트']"
122,경기도,169,만안종합사회복지관,"경기도 안양시 만안구 박달로 547-1""",37.40278170542497,126.91354469386242,"['캔', '투명 페트']"
123,경기도,170,병목안캠핑장,"경기도 안양시 만안구 병목안로247번길 37""",37.38255350537487,126.9101861786949,"['캔', '투명 페트']"
124,경기도,171,호계3동 공영주차장,"경기도 안양시 동안구 호계동 966-46""",37.368741822822656,126.95570670406744,"['캔', '투명 페트']"
125,경기도,172,냉천어린이공원,"경기도 안양시 만안구 안양동 627-311""",37.39504795957643,126.9222239101574,"['캔', '투명 페트']"
147,경기도,198,세븐일레븐 판교도서관점,"경기도 성남시 분당구 판교동 613-1""",37.3911865555337,127.090539505419,['투명 페트']
72,경기도,111,군포국민체육센터,"경기도 군포시 군포로 339""",37.33859957172142,126.9365787609812,"['캔', '투명 페트']"
108,경기도,155,중앙공원 관리사무소,"경기도 안양시 동안구 평촌동 895""",37.39055525537293,126.9610578110261,"['캔', '투명 페트']"
21,경기도,39,고양관광정보센터,"경기도 고양시 일산동구 중앙로 1271-1""",37.6594810482606,126.7726919751048,"['캔', '투명 페트']"
150,경기도,201,세븐일레븐 광명여성회관점,"경기도 광명시 충현로4번길 10""",37.4352168943163,126.88034141443,['투명 페트']
107,경기도,154,중앙공원 인라인스케이트장,"경기도 안양시 동안구 시민대로 지하 238""",37.39208134050094,126.95771437376142,"['캔', '투명 페트']"
415,경상남도,715,함양읍행정복지센터,"경상남도 함양군 함양읍 운림리 40-2""",35.51966926020203,127.72648997683318,['투명 페트']
416,경상남도,716,남지읍행정복지센터,"경상남도 창녕군 남지읍 낙동로 483""",35.38917673561014,128.4771093907675,['투명 페트']
417,경상남도,717,창녕읍행정복지센터,"경상남도 창녕군 창녕읍 종로 38-9""",35.54124326145761,128.50046786801076,['투명 페트']
99,경상남도,146,성산스포츠파크,"경상남도 창원시 성산구 중앙동 1""",35.2343556762819,128.6668468398334,"['캔', '투명 페트']"
520,경상남도,827,청안공원,"경상남도 창원시 진해구 용원동 1207-1""",35.103466156547874,128.80659820108448,['투명 페트']
510,경상남도,817,합천영상테마파크,"경상남도 합천군 용주면 합천호수로 757""",35.54824121169576,128.07244580642669,['투명 페트']
521,경상남도,828,창원의집,"경상남도 창원시 의창구 사림동 70""",35.24412588694507,128.6807813962187,['투명 페트']
522,경상남도,829,진동종합복지타운,"경상남도 창원시 마산합포구 진동면 신서촌로 15""",35.11597892503182,128.48439621614386,['투명 페트']
609,경상남도,922,창녕교육지원청 통합지원센터,"경상남도 창녕군 창녕읍 교하리 5-3""",35.533933973873296,128.49996789344956,"['캔', '투명 페트']"
101,경상남도,148,마산야구장,"경상남도 창원시 마산합포구 산호동 31-2""",35.220522780675815,128.58252670985718,"['캔', '투명 페트']"
381,경상남도,674,밀양문화체육회관,"경상남도 밀양시 삼문동 4-122""",35.48821778747901,128.75717042415738,"['캔', '투명 페트']"
53,경상남도,85,연지공원,"경상남도 김해시 금관대로1368번길 9""",35.2446931,128.8698703,"['캔', '투명 페트']"
382,경상남도,675,밀양시립도서관,"경상남도 밀양시 중앙로 265""",35.486784393266944,128.75504022975989,['투명 페트']
100,경상남도,147,의창스포츠센터,"경상남도 창원시 의창구 도계동 467""",35.2564835183925,128.63393178372783,"['캔', '투명 페트']"
385,경상남도,678,밀양파크골프장,"경상남도 밀양시 삼문동 630-2""",35.48227382065473,128.74293287563756,"['캔', '투명 페트']"
103,경상남도,150,진해루,"경상남도 창원시 진해구 경화동 1007-15""",35.146952866270915,128.6829554686016,"['캔', '투명 페트']"
583,경상남도,892,합천군민체육관,"경상남도 합천군 합천읍 장수로 1""",35.56160312538942,128.1533765494947,['캔']
384,경상남도,677,밀양종합사회복지관,"경상남도 밀양시 삼문동 34-13""",35.4833678277244,128.7589846790016,['투명 페트']
102,경상남도,149,합포스포츠센터,"경상남도 창원시 마산합포구 드림베이대로 56""",35.1765942142606,128.567454571877,"['캔', '투명 페트']"
477,경상남도,783,하동읍행정복지센터,"경상남도 하동군 하동읍 읍내리 1198-1""",35.07186753845991,127.74528148238,['투명 페트']
